user_id,n_points,q,S_unc,S_rand,Pi_max,Rg_km,R,R_rand
7852,18,0.5625350532809871,4.169925001442312,4.169925001442312,0.05555555555555555,10.530961059391759,0.7222222222222222,0.05555555555555555
15578,5,0.788881069669247,2.321928094887362,2.321928094887362,0.2,0.656366859938889,1.0,0.2
29183,8,0.7898949474737369,3.0,3.0,0.125,2.8021121932297848,0.875,0.125
34094,20,0.526202440775305,4.321928094887363,4.321928094887363,0.05,3.1556760063879614,0.55,0.05
59843,9,0.6832579185520362,2.94770277922009,3.0,1.0,3.4425378494259524,0.7777777777777778,0.125
62300,13,0.7634691195795007,3.7004397181410926,3.700439718141092,0.07692307692307693,3.638598036960603,0.9230769230769231,0.07692307692307693
95350,7,0.7321428571428572,2.807354922057604,2.807354922057604,0.14285714285714285,0.7124211308922984,0.8571428571428571,0.14285714285714285
113224,13,0.7705544933078394,3.7004397181410926,3.700439718141092,0.07692307692307693,9.0528615705941,0.9230769230769231,0.07692307692307693
122403,7,0.3023255813953488,2.807354922057604,2.807354922057604,0.14285714285714285,3.299194106590138,0.7142857142857143,0.14285714285714285
125299,26,0.7411701267187921,4.3637132757501895,4.459431618637297,1.0,1.2744864469808472,0.6153846153846154,0.045454545454545456
130367,13,0.6807095343680709,3.7004397181410926,3.700439718141092,0.07692307692307693,2.7713154247052154,0.9230769230769231,0.07692307692307693
136501,9,0.7709923664122137,2.94770277922009,3.0,1.0,1.2105625753609006,0.8888888888888888,0.125
140631,7,0.7769516728624535,2.807354922057604,2.807354922057604,0.14285714285714285,1.7153067753323468,1.0,0.14285714285714285
146927,5,0.6449704142011834,2.321928094887362,2.321928094887362,0.2,0.8020048304129168,0.8,0.2
159426,6,0.7854588796185935,2.584962500721156,2.584962500721156,0.16666666666666666,6.3307543526746795,1.0,0.16666666666666666
160998,6,0.77116704805492,2.584962500721156,2.584962500721156,0.16666666666666666,3.9739892713037634,0.8333333333333334,0.16666666666666666
165675,16,0.7723956813539539,4.0,4.0,0.0625,10.003154628598493,0.8125,0.0625
166193,6,0.7812879708383961,2.584962500721156,2.584962500721156,0.16666666666666666,15.41345880726545,1.0,0.16666666666666666
171865,19,0.6971736204576042,3.9321380397593746,4.0,1.0,26.10777070433403,0.7894736842105263,0.0625
182254,9,0.7364085667215816,2.94770277922009,3.0,1.0,0.47668806552533244,0.8888888888888888,0.125
184269,9,0.7062937062937062,2.94770277922009,3.0,1.0,2.9396710943177693,0.7777777777777778,0.125
184455,5,0.773071104387292,1.9219280948873623,2.0,1.0,3.0957317106005,1.0,0.25
191131,65,0.694997966653111,5.7413730052362935,5.832890014164741,1.0,1.4953036356201796,0.38461538461538464,0.017543859649122806
196563,17,0.7041211694258542,3.852168723603281,3.9068905956085187,1.0,4.640845931062534,0.8235294117647058,0.06666666666666667
223454,20,0.6192490745637229,3.7841837197791888,3.9068905956085187,1.0,1.3927278181260012,0.65,0.06666666666666667
224389,6,0.5660036166365281,2.584962500721156,2.584962500721156,0.16666666666666666,0.49272454721199954,0.6666666666666666,0.16666666666666666
281220,5,0.643281807372176,2.321928094887362,2.321928094887362,0.2,4.048970546794159,1.0,0.2
385887,16,0.5522388059701493,4.0,4.0,0.0625,3.109733478095406,0.8125,0.0625
