user_id,n_points,q,S_unc,S_rand,Pi_max,Rg_km,R,R_rand
240,10,0.7198132088058706,3.321928094887362,3.321928094887362,0.1,2.5975357208738057,0.7,0.1
741,11,0.7964847363552267,3.4594316186372978,3.4594316186372973,0.09090909090909091,3.16191580555969,1.0,0.09090909090909091
2262,5,-0.05726872246696035,2.321928094887362,2.321928094887362,0.2,0.7076104064564875,0.8,0.2
2291,37,0.7386519944979367,4.841625244698227,5.0,1.0,2.159014715015086,0.5135135135135135,0.03125
2328,13,0.7966728280961183,3.5465935642949384,3.584962500721156,1.0,3.4799058230063844,0.8461538461538461,0.08333333333333333
4524,6,0.7491289198606272,2.584962500721156,2.584962500721156,0.16666666666666666,0.8020658244660346,1.0,0.16666666666666666
5367,20,0.6516129032258065,4.321928094887363,4.321928094887363,0.05,2.1618206785991045,0.9,0.05
5421,33,0.4677180877279449,4.597276316262592,4.700439718141092,1.0,4.9807712713160734,0.5454545454545454,0.038461538461538464
6078,7,0.7893258426966292,2.807354922057604,2.807354922057604,0.14285714285714285,6.228734313576469,0.7142857142857143,0.14285714285714285
6300,15,0.7657012691181256,3.906890595608518,3.9068905956085187,1.0,4.520288988140474,0.8,0.06666666666666667
7582,13,0.7562956945572705,3.7004397181410926,3.700439718141092,0.07692307692307693,4.12175851496526,0.7692307692307693,0.07692307692307693
8849,6,0.7807551766138855,2.584962500721156,2.584962500721156,0.16666666666666666,2.219554160150751,1.0,0.16666666666666666
10755,8,0.7983193277310925,3.0,3.0,0.125,3.4591405002790334,1.0,0.125
12325,15,0.786096256684492,3.906890595608518,3.9068905956085187,1.0,2.672824077366493,0.8,0.06666666666666667
14322,44,0.7848636189012678,5.4139770731827515,5.426264754702098,1.0,7.157941422017894,0.6363636363636364,0.023255813953488372
16314,20,0.7122708039492243,4.0841837197791895,4.169925001442312,1.0,1.7505930806508556,0.85,0.05555555555555555
16569,8,0.7242963813900057,2.75,2.807354922057604,1.0,0.7307106895695018,1.0,0.14285714285714285
18740,11,0.7832512315270936,3.4594316186372978,3.4594316186372973,0.09090909090909091,3.6398751831585634,1.0,0.09090909090909091
20926,16,0.7172478793590952,4.0,4.0,0.0625,2.6665245168097806,0.9375,0.0625
