user_id,n_points,q,S_unc,S_rand,Pi_max,Rg_km,R,R_rand
69,11,0.6296296296296297,3.095795255000934,3.169925001442312,1.0,1.980577016487015,0.45454545454545453,0.1111111111111111
351,7,0.7774244833068362,2.807354922057604,2.807354922057604,0.14285714285714285,0.4712970430080785,1.0,0.14285714285714285
2407,8,0.7470133520730851,3.0,3.0,0.125,0.2705890905239179,0.75,0.125
3424,5,0.7373029772329247,2.321928094887362,2.321928094887362,0.2,5.0172173195856145,1.0,0.2
3932,6,0.7209302325581395,2.584962500721156,2.584962500721156,0.16666666666666666,1.6407387716586037,0.6666666666666666,0.16666666666666666
4815,8,0.7480314960629921,3.0,3.0,0.125,0.62329829891048,1.0,0.125
7437,5,0.7989949748743719,1.9219280948873623,2.0,1.0,0.8841239681731022,0.8,0.25
8271,14,0.6863117870722434,3.8073549220576055,3.807354922057604,0.07142857142857142,1.0670091154620855,0.7857142857142857,0.07142857142857142
11944,5,0.5192307692307693,2.321928094887362,2.321928094887362,0.2,0.36732701740031043,1.0,0.2
21410,5,0.6662958843159066,2.321928094887362,2.321928094887362,0.2,2.2031090679483802,1.0,0.2
25740,15,0.7743055555555556,3.006238928653389,3.169925001442312,1.0,2.4253413439283618,0.8666666666666667,0.1111111111111111
27650,13,0.7906091370558376,3.3927474104487847,3.4594316186372973,1.0,5.180915164142325,0.8461538461538461,0.09090909090909091
28974,19,0.7963800904977376,4.037401197654112,4.087462841250339,1.0,2.803528484210516,0.7894736842105263,0.058823529411764705
30010,14,0.7707231040564374,3.182005814760214,3.321928094887362,1.0,4.370130469132322,0.9285714285714286,0.1
30726,10,0.7186400937866354,2.9219280948873623,3.0,1.0,2.398298600807085,0.8,0.125
32145,8,0.780564263322884,2.75,2.807354922057604,1.0,0.8509694964055377,0.875,0.14285714285714285
32300,6,0.4968553459119497,2.2516291673878226,2.321928094887362,1.0,0.10925755309679051,0.6666666666666666,0.2
41824,5,0.43925233644859807,2.321928094887362,2.321928094887362,0.2,0.1322886968674924,0.6,0.2
45207,5,0.021739130434782705,2.321928094887362,2.321928094887362,0.2,0.0784987590302602,0.6,0.2
48738,27,0.5265234546251644,4.458591205867172,4.584962500721156,1.0,4.730718444344485,0.6666666666666666,0.041666666666666664
57434,7,0.44852941176470584,2.807354922057604,2.807354922057604,0.14285714285714285,7.232670120782846,0.7142857142857143,0.14285714285714285
57517,15,0.5973154362416107,3.773557262275185,3.807354922057604,1.0,3.136774435212989,0.7333333333333333,0.07142857142857142
58314,6,0.7677419354838709,2.584962500721156,2.584962500721156,0.16666666666666666,6.676684802036924,1.0,0.16666666666666666
64662,10,0.7991071428571428,3.121928094887362,3.169925001442312,1.0,0.4228305532810743,0.6,0.1111111111111111
70236,5,0.7487437185929648,2.321928094887362,2.321928094887362,0.2,4.68293217557304,1.0,0.2
71390,6,0.6982397317686504,2.584962500721156,2.584962500721156,0.16666666666666666,5.441365845783359,1.0,0.16666666666666666
72594,5,0.6449704142011834,2.321928094887362,2.321928094887362,0.2,5.132449450517548,0.8,0.2
79388,10,0.7302504816955684,3.121928094887362,3.169925001442312,1.0,0.9303640978951829,0.7,0.1111111111111111
79737,5,0.17808219178082185,2.321928094887362,2.321928094887362,0.2,2.0159238229737193,1.0,0.2
